k_train,feature_set,ensemble,domain,N,Accuracy,F1,Kappa,QWK,Directional Accuracy,Directional Macro-F1,Spearman_Rho
3,Demographics,LLM-anchor 30/70,coping,2102,0.4234062797335871,0.36539255435387175,0.2287975821597098,0.4926748729734084,0.6322549952426261,0.5206323224965672,0.028828760479855345
3,Demographics,LLM-anchor 30/70,quitting,2102,0.42483349191246433,0.3682906836230323,0.23226685856083007,0.5369213494468015,0.6531874405328258,0.5345239955686106,-0.006448043215093152
3,Avg-History,RF only,content,2102,0.47002854424357754,0.2935984604880164,0.2324529286474274,0.43475695586848695,0.6907706945765937,0.420843494449432,
3,Avg-History,RF only,coping,2102,0.4224548049476689,0.32224039062025966,0.21209235690422823,0.5244289628081391,0.6669838249286394,0.5011268325443186,
3,Avg-History,RF only,quitting,2102,0.41769743101807805,0.36180753365587603,0.22636562202315091,0.5388683050352958,0.6493815413891532,0.5343042805364824,
3,Avg-History,LLM only,content,2102,0.48525214081826834,0.3341881117126067,0.25778047263397463,0.3811302693116563,0.6902949571836346,0.4587382715674013,0.03256154816541405
3,Avg-History,LLM only,coping,2102,0.4143672692673644,0.36119998231653055,0.21668667158086252,0.4748572192171605,0.6217887725975262,0.5044770608823858,0.016306426568457325
3,Avg-History,LLM only,quitting,2102,0.4138915318744053,0.36320682456649617,0.21888245279809082,0.5155704601003067,0.6446241674595623,0.5283261884135931,-0.0036122369668061434
3,Avg-History,Mean (50/50),content,2102,0.45956232159847765,0.29418362460609315,0.21304542698199258,0.37400247014540466,0.7055185537583254,0.4436089330011847,0.027315273459022137
3,Avg-History,Mean (50/50),coping,2102,0.4148430066603235,0.3250869740383526,0.20415232369261793,0.5080213227192794,0.6750713606089439,0.5084904451112023,0.0006131544943885793
3,Avg-History,Mean (50/50),quitting,2102,0.4110371075166508,0.33635143887981944,0.20863487877462716,0.5381576782986723,0.6803044719314938,0.5400846555366519,-0.0818709272462525
3,Avg-History,RF-anchor 70/30,content,2102,0.47002854424357754,0.2985317432741608,0.23353574870118987,0.4334465715937106,0.6917221693625119,0.4361014777825896,-0.012138480260115136
3,Avg-History,RF-anchor 70/30,coping,2102,0.4224548049476689,0.3339699878456015,0.21405676605063095,0.5305124284675276,0.6722169362511894,0.5197222875663242,0.07987868803549299
3,Avg-History,RF-anchor 70/30,quitting,2102,0.4200761179828735,0.3588154207725216,0.22841735609111535,0.5511675998646643,0.654138915318744,0.5429438117556699,-0.06304674182890804
3,Avg-History,LLM-anchor 30/70,content,2102,0.4871550903901047,0.3213509221407338,0.25882880902663297,0.3973501781765998,0.69267364414843,0.45887755857001106,0.041354567534610115
3,Avg-History,LLM-anchor 30/70,coping,2102,0.4138915318744053,0.35214760972566383,0.21739790023883032,0.5034362911071107,0.6346336822074216,0.52513961049948,0.000572068313767398
3,Avg-History,LLM-anchor 30/70,quitting,2102,0.41579448144624165,0.367313276634137,0.22449219942363952,0.5419096647016847,0.6474785918173168,0.5420801471701738,-0.009949109077326865
3,Demo+History,RF only,content,2102,0.4871550903901047,0.354095816237831,0.2745881302898311,0.44256609198092267,0.681255946717412,0.5074454534648648,
3,Demo+History,RF only,coping,2102,0.4419600380589914,0.4015919865028284,0.2616535346300072,0.5118047277662747,0.6422454804947669,0.5413013289761469,
3,Demo+History,RF only,quitting,2102,0.43149381541389153,0.3924004899841761,0.24939384105457607,0.5556310600251899,0.6655566127497621,0.5646000364739555,
3,Demo+History,LLM only,content,2102,0.48525214081826834,0.3341881117126067,0.25778047263397463,0.3811302693116563,0.6902949571836346,0.4587382715674013,0.03256154816541405
3,Demo+History,LLM only,coping,2102,0.4143672692673644,0.36119998231653055,0.21668667158086252,0.4748572192171605,0.6217887725975262,0.5044770608823858,0.016306426568457325
3,Demo+History,LLM only,quitting,2102,0.4138915318744053,0.36320682456649617,0.21888245279809082,0.5155704601003067,0.6446241674595623,0.5283261884135931,-0.0036122369668061434
3,Demo+History,Mean (50/50),content,2102,0.4747859181731684,0.33557219297710505,0.24583988175787663,0.4272491477231364,0.6907706945765937,0.4778930301509487,0.06303746727753894
3,Demo+History,Mean (50/50),coping,2102,0.4257849666983825,0.3661991264576822,0.23287524608419607,0.5142720467146271,0.6546146527117032,0.5338297176139525,0.00191280766484794
3,Demo+History,Mean (50/50),quitting,2102,0.4219790675547098,0.3677001645100352,0.22866275933678892,0.5555005888979598,0.6731684110371076,0.5503424814412571,0.0031566502635326393
3,Demo+History,RF-anchor 70/30,content,2102,0.4871550903901047,0.34876935828276295,0.269343428155008,0.44365704353584656,0.6874405328258801,0.49858393608367785,0.028347050890896768
3,Demo+History,RF-anchor 70/30,coping,2102,0.44386298763082777,0.39945134732554777,0.2628325069877129,0.5269929928897894,0.6455756422454805,0.5474236434680059,-0.016242766895921867
3,Demo+History,RF-anchor 70/30,quitting,2102,0.4295908658420552,0.39211548813055686,0.24579686204801787,0.5624660766162211,0.6612749762131304,0.5634003015188115,-0.08739336326182187
3,Demo+History,LLM-anchor 30/70,content,2102,0.4814462416745956,0.34106766439593905,0.2549923944308635,0.4194875610113513,0.686489058039962,0.46884775838085907,0.026584991361144165
3,Demo+History,LLM-anchor 30/70,coping,2102,0.42150333016175073,0.3683654345704434,0.22774406501854327,0.5009597709411335,0.6303520456707897,0.5205346961207927,0.005745575546451978
3,Demo+History,LLM-anchor 30/70,quitting,2102,0.4148430066603235,0.36333242549622663,0.22119162687468152,0.5417931813942503,0.6498572787821123,0.5347072523682116,0.0019651513251791475
3,Embedding,RF only,content,2082,0.3357348703170029,0.22270953600497542,0.02864863223730163,0.06614786593691746,0.6152737752161384,0.35912881613078396,0.02817256164448539
3,Embedding,RF only,coping,2082,0.29442843419788667,0.19597383353893222,0.021540481459241256,0.03677549830578586,0.5331412103746398,0.31102252827466587,0.030969069161297526
3,Embedding,RF only,quitting,2082,0.30499519692603266,0.21982568688701995,0.033475489389306334,0.06900046703464224,0.5667627281460135,0.35413592643324376,0.01688913178471803
3,Embedding,LLM only,content,2082,0.48559077809798273,0.3332430366339169,0.25834823961721065,0.3797520251681369,0.6897214217098944,0.45536235372803957,0.031819585120465226
3,Embedding,LLM only,coping,2082,0.41354466858789624,0.35955988154148866,0.2155319684697251,0.4730591122075398,0.6205571565802114,0.5030730434576421,0.014335848602910426
3,Embedding,LLM only,quitting,2082,0.4125840537944284,0.362067560922055,0.21727109749259776,0.513468869284738,0.6431316042267051,0.5267765178263489,-0.009091025072095376
3,Embedding,Mean (50/50),content,2082,0.3928914505283381,0.22601672125516076,0.10322045530598511,0.20526872452046052,0.6834774255523535,0.3777912185800953,0.03692598223908058
3,Embedding,Mean (50/50),coping,2082,0.33861671469740634,0.21330001113456235,0.08379017366643848,0.26282906526543137,0.6080691642651297,0.39873819949916783,-0.013076646545845734
3,Embedding,Mean (50/50),quitting,2082,0.3573487031700288,0.23385753181581442,0.10462953082432613,0.29521201639431216,0.6200768491834774,0.40497637816348847,-0.02976481970862621
3,Embedding,RF-anchor 70/30,content,2082,0.3515850144092219,0.2228580702691902,0.04754256017794656,0.16682986125737487,0.6546589817483189,0.3841114583537342,0.015383882957067475
3,Embedding,RF-anchor 70/30,coping,2082,0.3117195004803074,0.21358909450796734,0.049592776728496824,0.20830173232143123,0.5662824207492796,0.360024844924227,0.02546644650431708
3,Embedding,RF-anchor 70/30,quitting,2082,0.3309317963496638,0.231603011055349,0.07164427156322273,0.26072617226293027,0.5850144092219021,0.36992336895526257,-0.004140983512075596
3,Embedding,LLM-anchor 30/70,content,2082,0.45821325648414984,0.29400146714460373,0.2072515091276782,0.3418022602075852,0.6935638808837656,0.43471730607048437,0.0597391929640165
3,Embedding,LLM-anchor 30/70,coping,2082,0.3861671469740634,0.28922115308211616,0.16690743979575928,0.3945052140521228,0.6013448607108549,0.4558701111375938,-0.001067615114556179
3,Embedding,LLM-anchor 30/70,quitting,2082,0.3866474543707973,0.28855175484828793,0.16428619251649212,0.43065904776988895,0.6191162343900096,0.45570349710382435,-0.01691996704847908
3,Embedding+Demo,RF only,content,2082,0.33045148895292986,0.2135220944868322,0.01916016982747215,0.052539929713930844,0.6071085494716618,0.3462447758569091,0.015939691206536752
3,Embedding+Demo,RF only,coping,2082,0.3165225744476465,0.22260947917036705,0.05526624513193723,0.07767441753659188,0.5485110470701249,0.34455249995490894,0.05024241295280646
3,Embedding+Demo,RF only,quitting,2082,0.3001921229586936,0.215064109181811,0.028777690158377722,0.061195824853097935,0.5658021133525456,0.35162444620252353,0.010671478427138496
3,Embedding+Demo,LLM only,content,2082,0.48559077809798273,0.3332430366339169,0.25834823961721065,0.3797520251681369,0.6897214217098944,0.45536235372803957,0.031819585120465226
3,Embedding+Demo,LLM only,coping,2082,0.41354466858789624,0.35955988154148866,0.2155319684697251,0.4730591122075398,0.6205571565802114,0.5030730434576421,0.014335848602910426
3,Embedding+Demo,LLM only,quitting,2082,0.4125840537944284,0.362067560922055,0.21727109749259776,0.513468869284738,0.6431316042267051,0.5267765178263489,-0.009091025072095376
3,Embedding+Demo,Mean (50/50),content,2082,0.3919308357348703,0.2266201390764341,0.10141047026925876,0.20486420954753926,0.681075888568684,0.3750455394286343,0.020066604292584386
3,Embedding+Demo,Mean (50/50),coping,2082,0.35014409221902015,0.22342401476104362,0.10022049332626781,0.2817022739478837,0.6167146974063401,0.41514955733591413,0.029756261088747255
3,Embedding+Demo,Mean (50/50),quitting,2082,0.3607108549471662,0.23720136969601838,0.1123213161700759,0.296866558283005,0.6200768491834774,0.41272123748443096,-0.03066097968804602
3,Embedding+Demo,RF-anchor 70/30,content,2082,0.3482228626320845,0.21944086447416017,0.041367837125020235,0.15180845557252443,0.6455331412103746,0.3725790508467212,0.0020087476451227685
3,Embedding+Demo,RF-anchor 70/30,coping,2082,0.3309317963496638,0.2258845329425149,0.07802832966374829,0.23543298772881627,0.5754082612872238,0.38118785568578173,0.06455129339301707
3,Embedding+Demo,RF-anchor 70/30,quitting,2082,0.3285302593659942,0.22896635666234885,0.07135181630694476,0.25052577566867695,0.5811719500480308,0.37092938286114574,-0.011020881792581927
3,Embedding+Demo,LLM-anchor 30/70,content,2082,0.4553314121037464,0.2922825682706135,0.20300785890230566,0.3393655864573176,0.6921229586935639,0.4316996928681866,0.0479250977279845
3,Embedding+Demo,LLM-anchor 30/70,coping,2082,0.38808837656099904,0.29211802576522733,0.1704273890806598,0.4104071377003815,0.5999039385206533,0.45350015982223385,-0.015553010838494264
3,Embedding+Demo,LLM-anchor 30/70,quitting,2082,0.3866474543707973,0.28809138170921705,0.16531309776870684,0.4272697283857104,0.6152737752161384,0.4544717319732498,-0.006492112910479166
3,Demographics + History + Message Embedding,RF only,content,2082,0.34293948126801155,0.22383181433451246,0.03927950415313908,0.10499392053697298,0.6205571565802114,0.36149025168193333,-0.018081543332285604
3,Demographics + History + Message Embedding,RF only,coping,2082,0.3270893371757925,0.22616191784648673,0.06687515935262767,0.12920229568617558,0.5605187319884726,0.34754678566192415,0.07445787456656171
3,Demographics + History + Message Embedding,RF only,quitting,2082,0.3275696445725264,0.24597457718337007,0.0681937190348958,0.18024960943160195,0.5946205571565802,0.3858045353104805,0.04506251031870989
3,Demographics + History + Message Embedding,LLM only,content,2082,0.48559077809798273,0.3332430366339169,0.25834823961721065,0.3797520251681369,0.6897214217098944,0.45536235372803957,0.031819585120465226
3,Demographics + History + Message Embedding,LLM only,coping,2082,0.41354466858789624,0.35955988154148866,0.2155319684697251,0.4730591122075398,0.6205571565802114,0.5030730434576421,0.014335848602910426
3,Demographics + History + Message Embedding,LLM only,quitting,2082,0.4125840537944284,0.362067560922055,0.21727109749259776,0.513468869284738,0.6431316042267051,0.5267765178263489,-0.009091025072095376
3,Demographics + History + Message Embedding,Mean (50/50),content,2082,0.4034582132564842,0.23665269600565111,0.12092079752863893,0.2166691154984639,0.6786743515850144,0.3798184800919177,-0.00829910660176467
3,Demographics + History + Message Embedding,Mean (50/50),coping,2082,0.3597502401536984,0.2351570876485753,0.11456207719018818,0.3114858371758331,0.6248799231508165,0.4235709036964394,0.06021234953494106
3,Demographics + History + Message Embedding,Mean (50/50),quitting,2082,0.3756003842459174,0.26029335014063915,0.13584693130835568,0.35729275583628783,0.6378482228626321,0.443448383804015,0.011513972104878447
3,Demographics + History + Message Embedding,RF-anchor 70/30,content,2082,0.3621517771373679,0.2329701488890974,0.06465522199120577,0.18067491376133316,0.6484149855907781,0.38409915763227964,-0.04349332969691387
3,Demographics + History + Message Embedding,RF-anchor 70/30,coping,2082,0.3424591738712776,0.2390838304940587,0.09363983553437027,0.2777821320026822,0.5864553314121037,0.3901704295247075,0.08267138348004856
3,Demographics + History + Message Embedding,RF-anchor 70/30,quitting,2082,0.3520653218059558,0.2612045578106509,0.1059852386331841,0.3324269902140593,0.6109510086455331,0.413794648462179,0.029926651555557526
3,Demographics + History + Message Embedding,LLM-anchor 30/70,content,2082,0.47070124879923153,0.3023413088074368,0.22739217870473016,0.3598103056115046,0.6954851104707013,0.4394602837787356,0.06091300831470757
3,Demographics + History + Message Embedding,LLM-anchor 30/70,coping,2082,0.3919308357348703,0.2917847636147933,0.17660542935623502,0.415392666724425,0.6037463976945245,0.4588140644762974,-0.001067482896577157
3,Demographics + History + Message Embedding,LLM-anchor 30/70,quitting,2082,0.3952929875120077,0.30345938009074747,0.1793569886231824,0.4602969366080355,0.6316042267050913,0.4813032042142485,0.024841782668984926
